"special_IDs","LM_ID","lang_rich","area_km2","WE","island_endemics","treatment","log_area","w_mean_growing_season","max_elevation","w_mean_temperature_seasonality","w_mean_Seasonality_Precipitation","dist_continents","dist11k","dist25k","long","lat","abs_lat"
"alol.1",20788,1,0.363457053899765,2.68227497378535e-06,0,"empirical",-1.01209413506879,314.966292134831,25,643.663940587375,49.5,325276.109912701,17954.2659419175,17954.2659419175,132.461885907752,33.9184196455503,33.9184196455503
"jgtf",20794,1,0.522763572633266,2.68227497378535e-06,0,"empirical",-0.648625977101763,316,32,690.407302231237,43.3127281947262,446783.95598556,873.543680450206,873.543680450206,134.268292001161,34.7109858576007,34.7109858576007
"ydgl",20795,1,0.512763108126819,0.000309452076653316,1,"empirical",-0.667941317994013,258,0,60.9897843942505,106.2,24319.4790780154,24319.4790780154,24319.4790780154,98.3116792406368,13.1155050709933,13.1155050709933
"sskw",20797,1,0.651222482323647,2.68227497378535e-06,0,"empirical",-0.428903940436988,329,10,693.204381026699,43.9989465470152,430786.016055876,4836.83211317389,4836.83211317389,134.006793411464,34.4651896944136,34.4651896944136
"pznz.1",20801,1,0.441933012101799,0.000796519670072053,1,"empirical",-0.816596964721031,366,4,17.7751030706818,11.4402932154754,1246486.46175316,255060.469839714,255060.469839714,150.117270445643,-2.36864263827941,2.36864263827941
"etzd",20804,1,0.685891646891832,1.31838671030117e-07,0,"empirical",-0.377035612868801,10,2,160.202843457231,108.898829509967,4455.26552881859,4455.26552881859,4455.26552881859,-71.529439149405,-29.2297343514605,29.2297343514605
"csjh",20807,1,0.52593311201781,0.000309452076653316,1,"empirical",-0.642581237794625,270,11,53.1102459796533,99.5946595131168,52225.5286192348,52225.5286192348,52225.5286192348,98.042093993673,12.3051787973731,12.3051787973731
"emey",20810,1,0.519848056137562,1.31838671030117e-07,0,"empirical",-0.654218709840783,209,19,272.049456939392,16.2024403572587,304930.143680076,13382.8425756142,13382.8425756142,-66.82333322621,-55.111555220861,55.111555220861
"cron",20813,1,0.701367164030671,0.00302088038517198,1,"empirical",-0.354723757269728,293,3,67.4319498304784,40,5719700.31071654,4361261.80823195,4361261.80823195,-143.815257798529,-16.5198470992715,16.5198470992715
"qcbu",20814,1,1.00343424663879,6.52224551835928e-06,0,"empirical",0.00342836308034761,164,0,504.010774670036,63.2333250187079,372.12993230086,372.12993230086,372.12993230086,11.0361371688753,35.6370410316965,35.6370410316965
"trpb",20815,1,0.723001599311829,0.0010777224541033,0,"empirical",-0.324343844776263,365,2,71.1252631914081,39.1296652799592,1443654.23022543,0,0,122.856302214521,11.4547973409861,11.4547973409861
"zvsd",20816,1,0.551366026047617,3.39096823709678e-06,0,"empirical",-0.595356396277572,156,3,505.580085803213,29.6,12843.4416824137,12843.4416824137,12843.4416824137,13.7871704780724,67.1556754389741,67.1556754389741
"nzwy",20818,1,0.962795242667198,1.31838671030117e-07,0,"empirical",-0.0379145142287615,288.116147308782,0,152.992799723741,61.7,527509.382809064,11998.564839335,11998.564839335,-78.2513383405912,20.7115467967537,20.7115467967537
"mkng",20819,2,0.726848879829049,7.9480581501993e-07,0,"empirical",-0.31903669124183,240,3,822.595804138384,8.9,880.644802052913,880.644802052913,880.644802052913,-71.0134391142299,42.3132986250303,42.3132986250303
"qlox",20821,1,0.552587792277336,2.34744980649006e-06,0,"empirical",-0.593142958164028,253,16,930.839861477928,99.3354578774322,2116.33554230633,2116.33554230633,2116.33554230633,126.615774674738,37.5325092802688,37.5325092802688
"cngp",20827,1,0.494478464126587,0.000385521407737751,0,"empirical",-0.704251679673423,184,3,179.100173745538,93.5817491643217,1222.14586718975,1222.14586718975,1222.14586718975,136.372516823441,-13.3177575410565,13.3177575410565
"iodc",20828,1,0.583595842123032,7.13633043368007e-06,0,"empirical",-0.538546586891046,198,2,431.148078108599,93.8952360919042,14793.3029725808,14793.3029725808,14793.3029725808,27.0952992202903,36.9446491520177,36.9446491520177
"bbdy",20829,1,0.763490360230207,6.47595454515689e-08,0,"empirical",-0.269854780165818,365,0,486.684260296359,27.4,180.922130292485,180.922130292485,180.922130292485,-89.1811312087927,29.3245221703973,29.3245221703973
"hguf",20833,1,0.502204397460446,1.41954054322747e-07,0,"empirical",-0.688748075904226,365,14,79.8087341993479,68.5999794295823,1152.10124519521,1152.10124519521,1152.10124519521,-49.4066759305126,-2.03848133169963,2.03848133169963
"sdke",20836,1,0.489085007458925,0.00646027774285606,1,"empirical",-0.715218965231275,366,12,38.86407239819,12.1276696832579,1540398.03739367,674897.934710195,674897.934710195,157.618941275748,-8.0510546479796,8.0510546479796
"mwlk",20838,1,0.846148032695055,9.7193867951219e-06,0,"empirical",-0.167060955138066,305,3,565.968023664263,60.064001972022,958.299196419338,958.299196419338,958.299196419338,118.177186499693,24.6506160802428,24.6506160802428
"mgqf",20839,1,0.519302235799842,0.005207305259627,1,"empirical",-0.655269222730307,223,0,40.4,29.1656080952078,929604.892733525,929604.892733525,929604.892733525,73.3826146445193,0.734518763826503,0.734518763826503
"ixvo",20840,1,0.616681212559342,5.63055528599749e-06,0,"empirical",-0.483403061921998,366,44,36.886324446048,26.7333528248131,618592.363851021,21937.832915284,21937.832915284,109.200339292003,-1.23424042832746,1.23424042832746
"hsjc",20842,1,0.70104908477515,2.5544688708067e-05,0,"empirical",-0.355177373321662,139,3,867.220847727551,27.4086527012128,832.524797088392,832.524797088392,832.524797088392,33.4016936420037,66.4726042830143,66.4726042830143
"zohm",20845,1,0.733851473778486,2.34744980649006e-06,0,"empirical",-0.309448622643937,264.080602483208,9,843.62480781759,78.2126400651466,1040.89584629624,1040.89584629624,1040.89584629624,126.591665962253,35.9515884982188,35.9515884982188
"cyhe",20846,1,0.497614968568087,1.31838671030117e-07,0,"empirical",-0.697928656482102,0,2,207.579390003935,66.8,321931.733711623,18045.6212016218,18045.6212016218,-82.4885831259472,22.5168805893423,22.5168805893423
"pdbe",20849,1,0.583534189499915,1.41954054322747e-07,0,"empirical",-0.53865223514189,365,2,220.883675217679,50.5708353132508,76.9232731309686,76.9232731309686,76.9232731309686,-43.239004577487,-22.8409377622868,22.8409377622868
"zzwy",20850,1,0.75221105379751,0.00170406206469794,0,"empirical",-0.284738337763382,343.676033813114,17,81.9218344459767,71.1924291546041,16.0357068470854,16.0357068470854,16.0357068470854,9.59941315718809,3.75252541520698,3.75252541520698
"ablp",20852,1,0.171576065011322,2.5544688708067e-05,0,"empirical",-1.76272858294269,139,0,862.535478061016,27.3413741284627,2478.41737333175,2478.41737333175,2478.41737333175,33.4316078112338,66.480418200498,66.480418200498
"qrqk",20856,1,0.648867083713412,7.13633043368007e-06,0,"empirical",-0.432527384927023,197,20,412.896594008923,90.7,152820.230240226,152820.230240226,152820.230240226,25.5241768615559,36.845561464157,36.845561464157
"xbzk",20857,1,0.494432841893286,3.39096823709678e-06,0,"empirical",-0.704343947267202,166.094482912665,21,600.797543996137,25.095298583539,193.714854510614,193.714854510614,193.714854510614,11.4947944912123,64.5716717097315,64.5716717097315
"eagq",20859,1,1.07709214650095,1.31838671030117e-07,0,"empirical",0.0742649530110313,292,1,167.371309878524,48.1327870731148,375965.017320876,950.267442045562,950.267442045562,-78.3621945723201,22.2413441079048,22.2413441079048
"tsxi.1",20860,2,0.716252939135302,1.20629038595646e-05,0,"empirical",-0.333721907456823,251,6,237.910542145912,33.0894578540876,334287.782235068,228249.727678346,228249.727678346,-1.15756012257326,60.468562182066,60.468562182066
"vfnj",20863,1,0.499186884611845,6.47595454515689e-08,0,"empirical",-0.694774735084866,183,25,418.499718017506,41,509.238544437454,509.238544437454,509.238544437454,-133.471343693924,57.301630792496,57.301630792496
"qmfb",20864,1,0.571286648511887,1.31838671030117e-07,0,"empirical",-0.559864183887341,0,1,204.499514412152,66.4,317729.528265604,15515.1262968802,15515.1262968802,-82.292069570678,22.4751438029102,22.4751438029102
"tmxl",20865,1,0.55437351949513,6.47595454515689e-08,0,"empirical",-0.589916596505616,365,0,534.4,22.5,3054.15093819775,3054.15093819775,3054.15093819775,-89.3934162447203,29.6872786501697,29.6872786501697
"jcce",20866,1,0.634960677474737,2.25376321592645e-05,0,"empirical",-0.454192207243526,350,0,293.282189970912,26.5620232291368,1040.83680819983,1040.83680819983,1040.83680819983,151.594452885724,-33.0951759314454,33.0951759314454
"yavo",20867,1,0.803682239726186,7.46528930746968e-05,1,"empirical",-0.21855131214601,316,5,226.717074626866,62.3590185074627,236066.516474813,236066.516474813,236066.516474813,-77.9377080582833,24.9425880530483,24.9425880530483
"ujrv",20868,1,0.768622729927301,2.34744980649006e-06,0,"empirical",-0.263155028133191,272.344969199179,16,742.848713160925,68.1019294805963,30564.2194037345,30564.2194037345,30564.2194037345,126.004394433245,35.3283199690282,35.3283199690282
"ylql.1",20869,1,0.448913067579269,1.31838671030117e-07,0,"empirical",-0.800926023394578,138.943444730077,3,375.440189161951,59.5,0,0,0,-97.7487663737432,24.2787186704625,24.2787186704625
"qmnh",20870,2,0.913602865301073,5.72188185528809e-05,0,"empirical",-0.0903593038100548,185,9,651.989634456684,31.301239684444,73680.2689432913,73680.2689432913,73680.2689432913,20.2595278631684,60.2630944203488,60.2630944203488
"lhzg",20877,2,0.92822179151699,2.78837329314045e-05,0,"empirical",-0.0744845752722478,274.605750798722,0,670.119852533858,25.4,1353.46623657262,1353.46623657262,1353.46623657262,12.4121601115659,45.4968998381537,45.4968998381537
"hqxk",20879,1,0.532218523672782,1.41954054322747e-07,0,"empirical",-0.630701115195363,365,16,81.5596771795551,61.6926095191307,1488.14327612237,1488.14327612237,1488.14327612237,-50.4400182947214,-1.91903699905238,1.91903699905238
"mrgz",20881,1,0.837868072092533,0.00175206596030314,1,"empirical",-0.176894622764237,365,12,378.374311622249,28.1016366250138,555236.751216589,504482.029034451,504482.029034451,126.822941993176,26.3433802347028,26.3433802347028
"vykw",20887,1,0.611954538151622,6.47595454515689e-08,0,"empirical",-0.491097283294986,150,0,827.666159818829,13.0017793594306,246.667672952751,246.667672952751,246.667672952751,-59.2174904871189,50.7076012236408,50.7076012236408
"fdzr",20889,1,0.641494138166308,7.13633043368007e-06,0,"empirical",-0.443955232666857,194,18,409.159116480679,90.1000522610594,138690.528807046,138690.528807046,138690.528807046,25.8876640965617,36.2707752002398,36.2707752002398
"adpg",20891,1,0.34748225659132,2.68227497378535e-06,0,"empirical",-1.05704167544977,331,0,727.325342309448,47.9917047010497,401238.761139982,90.4334836463777,90.4334836463777,133.694994670833,34.5353202253056,34.5353202253056
"kkag",20893,1,0.503428496420383,6.9212137850132e-07,0,"empirical",-0.686313589976089,80.3108587650816,1,1245.9,38.550763875734,554.201557457286,554.201557457286,554.201557457286,132.908376563984,71.9193369080482,71.9193369080482
"oohj",20894,1,0.868885606527328,1.31838671030117e-07,0,"empirical",-0.140543800440105,302,1,192.4,45.4,210293.059745994,13499.380480948,13499.380480948,-80.3521335905078,23.0649420767999,23.0649420767999
"gjjj",20897,2,0.579944366589189,6.9280479451439e-05,0,"empirical",-0.544823099716071,248,1,654.517100821031,12.1,492.31489862385,492.31489862385,492.31489862385,-69.9601385359178,41.7198149490068,41.7198149490068
"kgle",20901,1,0.542332626879215,0.00207293791513343,1,"empirical",-0.61187576305182,294,0,71.8959638389188,41.5855766596658,1208302.77488923,1124756.65947816,1124756.65947816,55.2089384146548,-3.71801348690827,3.71801348690827
"loij",20902,1,0.754452023655176,6.47595454515689e-08,0,"empirical",-0.281763589734105,0,3,758.811980876476,12.2,2418.53398791204,2418.53398791204,2418.53398791204,-62.1692503452435,44.9079067694638,44.9079067694638
"cams",20903,1,0.388223495334387,6.45686874195095e-06,0,"empirical",-0.946174086291013,215,54,237.02789216297,14.1922268253177,34113.6783360941,19713.1721197099,19713.1721197099,-71.468055474389,-54.1978145844103,54.1978145844103
"hdvv",20907,1,0.569775503128767,4.63260565962539e-06,0,"empirical",-0.56251284989452,228,1,96.2482739371487,103.010403318912,5096.18390436137,5096.18390436137,5096.18390436137,95.2685256314653,15.6759064777345,15.6759064777345
"vzgu",20920,1,0.492323834449053,0.00042965725710291,1,"empirical",-0.70861857890881,221,20,425.450490511691,36.0711411385971,62868.908600523,62868.908600523,62868.908600523,-132.882347137157,55.1746111527172,55.1746111527172
"lwpo",20923,1,0.365037383511662,1.31838671030117e-07,0,"empirical",-1.00775551006438,307,3,185.6,43.124420695679,203577.948543348,20948.588363028,20948.588363028,-80.2283618514674,23.1409895646309,23.1409895646309
"yhvr",20924,1,0.768625542521477,8.5665133310521e-05,1,"empirical",-0.263151368874989,366,2,82.2194725138336,50.1498133112686,2953017.08887922,1494147.69317551,1494147.69317551,179.758105395915,-16.2076845475303,16.2076845475303
"hnhg",20925,1,0.533839309122413,1.41954054322747e-07,0,"empirical",-0.627660404553641,365,11,79.3516480542328,68.515207206975,624.110196369435,624.110196369435,624.110196369435,-49.4052872241263,-2.02823133071857,2.02823133071857
"zbdx",20927,1,1.02776546031237,2.65965812887712e-05,0,"empirical",0.0273869895553583,365,6,665.536531837347,48.3451875937969,2311.44608565213,2311.44608565213,2311.44608565213,119.648024188794,26.7081502747303,26.7081502747303
"mned.1",20929,1,0.602450504899025,6.47595454515689e-08,0,"empirical",-0.506749766536972,0,2,256.3,53.6,43267.457389802,43267.457389802,43267.457389802,-81.2891573461435,24.7713073037715,24.7713073037715
"ktel",20930,1,0.500281447544694,1.84080450968094e-06,0,"empirical",-0.692584443836572,40,3,552.488337560526,126.074971639382,16166.3403332449,16166.3403332449,16166.3403332449,55.7313702842373,26.780685315877,26.780685315877
"qszf",20936,2,0.756142757833004,1.19897016625938e-05,0,"empirical",-0.279525087516893,350,8,440.701736644444,57.8685116084568,166.600851781748,166.600851781748,166.600851781748,-82.4514069336089,27.9343055955535,27.9343055955535
"rjsu",20939,1,0.768933301325887,0.000289459781165282,0,"empirical",-0.262751047534765,212.525873507298,8,98.8720379251663,81.7,0,0,0,39.4986888449573,-9.11544326811909,9.11544326811909
"norc",20942,1,0.494733957573771,2.18186017437671e-06,0,"empirical",-0.703735120343473,149.937017598024,5,820.116574208296,23.1062674230598,9517.09826872632,9517.09826872632,9517.09826872632,23.829694690703,65.6607264648043,65.6607264648043
"zook",20947,2,0.520750884898007,5.43108887152021e-06,0,"empirical",-0.652483499566442,183,1,819.69384459944,25.574639853986,131.017360105522,131.017360105522,131.017360105522,25.9832962895794,60.4570646083603,60.4570646083603
"upro",20953,3,0.585965845733881,1.30244181607697e-05,0,"empirical",-0.534493774834266,265,0,771.362605718888,8.48949218320946,35618.4481303546,35618.4481303546,35618.4481303546,-73.4386890639454,40.6192906652986,40.6192906652986
"kxuq",20958,1,0.779889039695263,0.00470689581115402,1,"empirical",-0.248603626218903,0,7,16.7754735398703,34.3,3829398.01615359,2536202.69756999,2536202.69756999,171.066037215214,8.86488761088685,8.86488761088685
"wady",20959,1,0.464588199043646,1.41954054322747e-07,0,"empirical",-0.766603859218858,365,11,59.8839269643155,47.9526097664858,627.449757722939,627.449757722939,627.449757722939,-48.3458515611539,-1.29961099823992,1.29961099823992
"bxjt",20961,1,0.579298883676529,7.13633043368007e-06,0,"empirical",-0.54593672790277,120.150943396226,6,531.483914554111,61.4862464075838,51958.1096957096,51958.1096957096,51958.1096957096,24.1822048064994,39.4994914879811,39.4994914879811
"ulgk",20963,1,0.745601101429202,0.000186514000867489,0,"empirical",-0.293564538373111,366,14,20.3341383125561,27.655287229148,1197743.37335608,6932.07998069086,6932.07998069086,132.166628430963,-0.345970080100626,0.345970080100626
"hrug",20967,1,0.731364947743714,3.50626727734732e-06,0,"empirical",-0.312842699293997,0,0,379.555705217304,113.864556436012,367.131893588898,367.131893588898,367.131893588898,37.069493273774,25.3918569578119,25.3918569578119
"lgum",20968,1,1.01253213919699,7.46528930746968e-05,1,"empirical",0.0124542619115594,316,2,204.999977738201,56.2999975264668,265568.194052318,265568.194052318,265568.194052318,-77.7308928687709,24.6436960419205,24.6436960419205
"urlr",20973,1,0.948984609916806,6.47595454515689e-08,0,"empirical",-0.052362697661974,365,1,448.421527990031,29.1287764794395,101.83814924389,101.83814924389,101.83814924389,-89.188483292493,29.0330423043972,29.0330423043972
"ydzw",20975,1,0.598156145773828,0.00277910720922457,1,"empirical",-0.513903445781498,366,4,10.4,12.1,2579016.99392306,1366598.44758101,1366598.44758101,157.933646802031,6.7274461651133,6.7274461651133
"lpyq",20977,1,0.376732669770718,6.47595454515689e-08,0,"empirical",-0.976219441814971,130.041358936484,20,310.454753856373,34.2796988707654,125038.107710041,125038.107710041,125038.107710041,-164.918264179173,54.143680990258,54.143680990258
"qada",20980,1,0.409880531020463,3.39096823709678e-06,0,"empirical",-0.891889549500414,125,18,524.921177245854,32.4641257436678,38974.3584928846,38974.3584928846,38974.3584928846,14.8570396671596,68.4280840440101,68.4280840440101
"vudb",20985,1,0.551991358399391,6.47595454515689e-08,0,"empirical",-0.59422288790115,361.978669213626,30,138,33.4,3532382.31094257,3532382.31094257,3532382.31094257,-161.92348627271,23.0569291952057,23.0569291952057
"onyc",20986,1,0.835291675059125,3.39096823709678e-06,0,"empirical",-0.179974303678268,220,4,401.164580382243,31.2,13983.0123514792,13983.0123514792,13983.0123514792,5.1089576135457,59.6898169388205,59.6898169388205
"yjvo",20991,1,0.371751122176647,3.39096823709678e-06,0,"empirical",-0.989530675013887,129.853020496224,29,467.892352976155,30,73771.8980217018,73771.8980217018,73771.8980217018,14.8326628541172,68.8449521260617,68.8449521260617
"yvlf",20993,1,0.642001632135361,3.39096823709678e-06,0,"empirical",-0.443164433028489,179,6,398.995347400131,24.9,25808.4460629966,25808.4460629966,25808.4460629966,10.7586490168685,64.9476155869267,64.9476155869267
"nbyg",20995,1,0.832361474633217,6.77321834193903e-06,0,"empirical",-0.183488467810004,0,15,659.420184794741,40.2495659183927,16295.1885830514,16295.1885830514,16295.1885830514,120.899972578228,27.6996665329401,27.6996665329401
"ypex.1",20997,1,0.475408544065431,0.005207305259627,1,"empirical",-0.743580751846003,0,0,40.2,36.4943596070581,806193.59922255,806193.59922255,806193.59922255,72.9269211196186,2.32841518885182,2.32841518885182
"rybe",20998,1,0.567288501188159,3.39096823709678e-06,0,"empirical",-0.56688728422194,178,3,441.711624182008,28.2002824114566,18776.9066062073,18776.9066062073,18776.9066062073,12.2783641217762,66.1270112375345,66.1270112375345
"dljz",20999,1,0.499513159273192,8.55875314187948e-06,0,"empirical",-0.694121336349274,0,5,99.7,85.1,57767.604036478,57767.604036478,57767.604036478,39.5783936894296,-5.41110965552167,5.41110965552167
"feic",21001,1,0.454087777412497,5.61426630498985e-05,0,"empirical",-0.789464757310732,248,0,69.0855426863902,104.969449040575,1525.81098681955,1525.81098681955,1525.81098681955,-13.1106109068148,8.56262518802463,8.56262518802463
"rriw",21002,1,0.493198893964291,2.65965812887712e-05,0,"empirical",-0.706842750264838,365,20,589.48798061833,47.8925062774639,3546.09748855516,3546.09748855516,3546.09748855516,119.674480051411,25.7639454163993,25.7639454163993
"dxhj",21004,2,0.686767514795065,7.9480581501993e-07,0,"empirical",-0.375759450444,155,0,825.420445575405,12.4,673.90490493369,673.90490493369,673.90490493369,-59.978387153327,50.2427271843884,50.2427271843884
"yuvf",21007,1,0.190507240593433,6.9212137850132e-07,0,"empirical",-1.6580650767732,92,2,1378.16872125493,39.0296833935611,668.038550897669,668.038550897669,668.038550897669,127.197436681817,73.4681745617369,73.4681745617369
"reve",21012,1,0.561081558465958,0.0180734598108363,0,"empirical",-0.577889003516434,366,0,87.2,19.8,757871.163607242,4904.53974589972,4904.53974589972,150.727849016373,-10.5956697244026,10.5956697244026
"uywm",21013,2,0.690472342073917,7.55417064573204e-05,0,"empirical",-0.370379361860546,293,1,753.99639898482,11.7661886063624,7335.95914984613,7335.95914984613,7335.95914984613,-75.2681121359537,38.0178253912612,38.0178253912612
"lvpe",21017,1,0.224429149180651,6.9212137850132e-07,0,"empirical",-1.49419521546016,100,15,1666.80085425299,53.0380709237144,0,0,0,136.590101719885,71.4664887661336,71.4664887661336
"olub",21024,1,0.664060544222593,2.18186017437671e-06,0,"empirical",-0.409381952604321,149,6,829.531101492745,23.3644557080573,8958.88299096858,8958.88299096858,8958.88299096858,22.8910421976127,65.6773247538416,65.6773247538416
"czeo.1",21031,1,0.691403905162588,0.000126725890017337,0,"empirical",-0.369031103314747,366,0,23.1110319065081,14.6017666815175,1003412.08662372,3169.65798986693,3169.65798986693,133.763212115921,-2.20406198490174,2.20406198490174
"tmaz",21034,1,0.140934027731419,6.9212137850132e-07,0,"empirical",-1.95946338652757,96,12,1639.37804912052,52.795494574436,335.038677216133,335.038677216133,335.038677216133,136.863219536299,71.5164994233879,71.5164994233879
"nrxa",21036,1,0.725487995892763,6.47595454515689e-08,0,"empirical",-0.320910752773053,365,0,513.351463672457,23.428390334851,1909.54208298939,1909.54208298939,1909.54208298939,-89.6134162565357,29.5182318537587,29.5182318537587
"uejo",21038,1,0.200683437287807,6.9212137850132e-07,0,"empirical",-1.60602655130962,99,1,1490.5068038943,44.3289494668521,5371.4380394613,5371.4380394613,5371.4380394613,128.555445428967,72.1186018567213,72.1186018567213
"khyn",21040,1,0.610503360629082,5.37702065502097e-06,0,"empirical",-0.493471480730588,89.5222075900874,17,1054.1569197444,35.1390382324272,225905.354320691,0,0,-172.664471414838,64.8712406799434,64.8712406799434
"vsji",21041,1,0.478670462965965,3.15653723056576e-05,0,"empirical",-0.736742887086135,147,0,367.727132213601,12.825043980667,202125.63619857,20112.0839311997,20112.0839311997,-68.8455645348985,-55.1321019430593,55.1321019430593
"jrsc",21043,1,0.453426508232951,3.50626727734732e-06,0,"empirical",-0.790922077172331,0,0,241.392041170782,93.4993842145775,4365.24075058927,4365.24075058927,4365.24075058927,40.891203912334,19.4951218547643,19.4951218547643
"rjuz.1",21044,1,0.52313895476982,1.41954054322747e-07,0,"empirical",-0.647908162309588,212.925262507721,1,23.4216722242806,90.7,6123.63648519437,6123.63648519437,6123.63648519437,-42.2525973948549,-2.70402877048525,2.70402877048525
"zfde.1",21045,1,0.762991837225854,1.41954054322747e-07,0,"empirical",-0.270507946017221,365,14,215.81918240362,46.2563332173005,104.957563373566,104.957563373566,104.957563373566,-43.1162282636963,-22.8712986623453,22.8712986623453
"nsfe",21046,1,0.945222707930952,3.39096823709678e-06,0,"empirical",-0.0563347094859483,219,9,416.069518111128,30.7,7165.33161604589,7165.33161604589,7165.33161604589,5.14578050068592,59.5927547203324,59.5927547203324
"mvno",21049,1,0.529713606461883,0.00182165009128257,1,"empirical",-0.635418783652101,365,2,139.5,40.4382626012186,966570.069874393,194492.190947483,194492.190947483,-71.6581267677549,21.6625624698171,21.6625624698171
"mkrx",21054,1,0.722034069243819,3.72710111595632e-05,0,"empirical",-0.325682953884289,255,6,103.051559307877,84.2686005169475,825870.603923546,318.999668950038,318.999668950038,48.4389367155962,-13.5318954548374,13.5318954548374
"xoqs",21056,1,0.330929923802614,6.47595454515689e-08,0,"empirical",-1.10584863658504,0,0,192.021888355405,102.7,19302.003129544,19302.003129544,19302.003129544,-119.364104698473,34.0180880639759,34.0180880639759
"mdza",21057,1,0.47514720633626,0.00242290507152858,1,"empirical",-0.744130614882748,366,46,34.4256894534514,12.9,1476698.4812781,468407.866292973,468407.866292973,156.090943048983,-6.86686207522018,6.86686207522018
"yada",21061,1,0.63102041464299,5.06138241626327e-06,0,"empirical",-0.460417064122761,NA,3,510.3,37.8,30930.1350404839,30930.1350404839,30930.1350404839,16.626072905252,42.9834447342771,42.9834447342771
"gsfu",21063,2,0.457918110158062,0.00083904600569489,0,"empirical",-0.781064909635885,345,4,113,75.9100601106395,202.836615472807,202.836615472807,202.836615472807,-3.72779598798338,5.2392873275631,5.2392873275631
"lzrq",21067,1,0.814425226300955,2.68227497378535e-06,0,"empirical",-0.205272658345178,366,27,603.15049265957,45.2122551541292,411905.110576038,1589.31429693083,1589.31429693083,130.16483253826,31.3529256371013,31.3529256371013
"kwtw",21070,1,0.691829763352871,6.45686874195095e-06,0,"empirical",-0.368415360344588,176,112,152.001345087589,12.9,111415.753267212,23384.2251823282,23384.2251823282,-71.4296455611014,-54.9018142834163,54.9018142834163
"vvnz",21073,1,0.552252616733313,3.39096823709678e-06,0,"empirical",-0.593749698380212,158,1,582.560430005891,29.3,785.246328184052,785.246328184052,785.246328184052,13.9443976224641,67.0684158065044,67.0684158065044
"ymtx",21079,1,0.480657454580069,2.65965812887712e-05,0,"empirical",-0.732600415217714,363.145344943068,11,594.727435195621,50.7672885472012,1260.93132295824,1260.93132295824,1260.93132295824,119.581772887802,25.6721388434082,25.6721388434082
"sjeq",21085,1,0.655838143080473,0.0272718125791548,1,"empirical",-0.421841253590704,0,4,75.5721160417419,14.853432031268,812498.29143015,66103.5636746393,66103.5636746393,151.366248097921,-10.5906253221437,10.5906253221437
"pdnx",21086,1,0.517998211085796,9.7193867951219e-06,0,"empirical",-0.657783490230941,365,15,583.714487032229,45.7027566769302,12382.8484489274,12382.8484489274,12382.8484489274,120.003780261278,26.2449904254106,26.2449904254106
"ygnn",21087,3,0.295436084270477,1.70859475959544e-06,0,"empirical",-1.21930276241655,246,4,325.4511817564,39.5784986138229,36731.7428264225,36731.7428264225,36731.7428264225,-128.477295557556,51.9378519113881,51.9378519113881
"cbpb",21088,1,0.60361653752625,1.31838671030117e-07,0,"empirical",-0.504816154308945,306,1,190.4,43.9,205571.974106976,15936.7050981386,15936.7050981386,-80.3861850986474,23.1025044913134,23.1025044913134
"lpkm",21094,1,0.396387368440628,2.68227497378535e-06,0,"empirical",-0.925363342723663,365,25,675.758482391533,50.0063873243795,186861.800761931,3680.31303636345,3680.31303636345,130.051172095524,33.5675249845644,33.5675249845644
"kekl",21095,1,0.813269218429923,6.47595454515689e-08,0,"empirical",-0.206693082269506,313,1,254.803206855808,52.0084323513402,58614.6937611563,58614.6937611563,58614.6937611563,-81.4552631008329,24.7015131394774,24.7015131394774
"xefr",21099,1,0.567942507565022,9.78787361919316e-06,0,"empirical",-0.565735084459648,218,1,249.098522391971,92.4,349.678238113822,349.678238113822,349.678238113822,86.3680368455734,19.9681666369541,19.9681666369541
"rqyb",21102,1,0.487613716162741,2.18186017437671e-06,0,"empirical",-0.718231751822462,165,16,766.748682063991,30.4116812795468,1474.10245016618,1474.10245016618,1474.10245016618,19.5517962378393,63.4913557915212,63.4913557915212
"dnli",21121,1,0.490463968366385,6.9212137850132e-07,0,"empirical",-0.712403461662966,92,1,1395.72514059087,39.6251390416583,115.0547458812,115.0547458812,115.0547458812,126.937829773253,73.3964927782813,73.3964927782813
"ryzv",21128,1,0.586601970717311,0.000309452076653316,1,"empirical",-0.533408762885427,272,5,56.1923356712643,98.8411995150314,22194.9805241109,22194.9805241109,22194.9805241109,98.4001992545467,12.0611406258906,12.0611406258906
"cazx",21139,1,0.475777851417661,7.46528930746968e-05,1,"empirical",-0.742804232390845,310,2,197,55.8,313037.149047005,174764.600545336,174764.600545336,-77.7121584632505,23.6947475131453,23.6947475131453
"mzme",21141,1,0.679136054590344,0.00104010623965493,1,"empirical",-0.386933796546859,0,2,52.433451574885,15.0826612437317,1055783.94461441,268155.047381428,268155.047381428,153.106741821044,-9.22711396128451,9.22711396128451
"kxkz",21143,1,0.756778803654015,3.50626727734732e-06,0,"empirical",-0.278684269493441,0,0,318.848849257952,128.096346523005,675.773433918631,675.773433918631,675.773433918631,38.6706302684505,23.2920213061234,23.2920213061234
"hwwm",21144,1,0.66514751885552,0.000379283925660935,0,"empirical",-0.407746430062112,366,13,26.3726303954637,21.4287481057829,1123108.95350129,11080.3063172032,11080.3063172032,131.133717329017,-1.0570033543947,1.0570033543947
